행정구역(동읍면)별,교원_1인당_학생수_유치원,교원_1인당_학생수_초등학교,교원_1인당_학생수_중학교,교원_1인당_학생수_고등학교,유치원_학급당 학생 수 (명),초등학교_학급당 학생 수 (명),중학교_학급당 학생 수 (명),고등학교_학급당 학생 수 (명),학교교과 교습학원 (개),평생직업 교육학원 (개),사설학원당 학생수 (명),유치원생 수,초등학생 수
충청남도 보령시_2019,8.0,9.0,9.0,10.0,15.0,15.0,22.0,23.0,120.0,8.0,65.0,1003.0,4621.0
충청남도 아산시_2019,11.0,16.0,12.0,12.0,17.0,23.0,26.0,28.0,382.0,21.0,93.0,5472.0,22801.0
충청남도 서산시_2019,12.0,14.0,10.0,11.0,15.0,21.0,25.0,26.0,212.0,21.0,77.0,1974.0,10488.0
충청남도 논산시_2019,7.0,10.0,8.0,9.0,11.0,16.0,20.0,21.0,111.0,16.0,69.0,624.0,5709.0
충청남도 계룡시_2019,10.0,15.0,13.0,11.0,17.0,23.0,27.0,26.0,49.0,5.0,114.0,735.0,3161.0
충청남도 당진시_2019,9.0,14.0,10.0,10.0,17.0,21.0,24.0,25.0,189.0,15.0,73.0,1527.0,10613.0
충청남도 금산군_2019,7.0,8.0,7.0,8.0,11.0,14.0,19.0,21.0,32.0,3.0,125.0,320.0,2260.0
충청남도 부여군_2019,7.0,6.0,7.0,9.0,12.0,11.0,18.0,22.0,46.0,4.0,93.0,545.0,2345.0
충청남도 서천군_2019,5.0,7.0,7.0,8.0,9.0,12.0,21.0,21.0,49.0,5.0,59.0,210.0,1787.0
충청남도 청양군_2019,7.0,6.0,5.0,7.0,11.0,10.0,14.0,18.0,18.0,2.0,111.0,239.0,959.0
충청남도 홍성군_2019,9.0,12.0,10.0,9.0,14.0,19.0,24.0,23.0,115.0,11.0,82.0,1382.0,5734.0
충청남도 예산군_2019,8.0,8.0,8.0,9.0,11.0,13.0,21.0,20.0,68.0,9.0,71.0,584.0,3007.0
충청남도 태안군_2019,6.0,7.0,8.0,8.0,10.0,12.0,20.0,20.0,98.0,3.0,44.0,341.0,2420.0
충청북도  청주시_2019,11.0,15.0,12.0,12.0,17.0,23.0,26.0,27.0,2031.0,199.0,40.0,9232.0,50790.0
충청북도  충주시_2019,11.0,12.0,10.0,9.0,16.0,19.0,24.0,23.0,2031.0,199.0,7.0,2253.0,10534.0
충청북도  제천시_2019,10.0,11.0,9.0,11.0,15.0,19.0,21.0,25.0,2031.0,199.0,5.0,1695.0,6432.0
충청북도  보은군_2019,6.0,5.0,6.0,6.0,9.0,9.0,17.0,24.0,2031.0,199.0,0.0,238.0,1143.0
충청북도  옥천군_2019,9.0,9.0,7.0,10.0,14.0,15.0,18.0,25.0,2031.0,199.0,1.0,505.0,2170.0
충청북도  영동군_2019,8.0,7.0,7.0,8.0,10.0,13.0,17.0,21.0,2031.0,199.0,1.0,306.0,1711.0
충청북도  증평군_2019,9.0,14.0,10.0,8.0,15.0,22.0,22.0,21.0,2031.0,199.0,1.0,264.0,2134.0
충청북도  진천군_2019,11.0,13.0,10.0,9.0,15.0,20.0,22.0,23.0,2031.0,199.0,4.0,872.0,5169.0
충청북도  괴산군_2019,6.0,5.0,4.0,9.0,10.0,9.0,13.0,23.0,2031.0,199.0,0.0,191.0,1056.0
충청북도  음성군_2019,9.0,10.0,8.0,11.0,13.0,17.0,19.0,25.0,2031.0,199.0,3.0,954.0,4559.0
충청북도  단양군_2019,4.0,6.0,5.0,11.0,7.0,10.0,16.0,25.0,2031.0,199.0,1.0,119.0,1011.0
