경기도 가평군_2017,47.18,20.05,13.91,0.5
강원특별자치도 춘천시_2017,48.48,23.64,13.0,0.5
강원특별자치도 원주시_2017,51.29,26.63,14.35,0.5
강원특별자치도 강릉시_2017,46.82,21.8,13.61,0.5
강원특별자치도 동해시_2017,52.56,18.35,14.26,0.5
강원특별자치도 태백시_2017,48.17,19.44,14.06,0.5
강원특별자치도 속초시_2017,46.69,23.63,13.94,0.4
강원특별자치도 삼척시_2017,47.01,19.53,14.31,0.5
강원특별자치도 홍천군_2017,51.28,19.92,10.74,0.5
강원특별자치도 횡성군_2017,49.34,18.29,14.54,0.5
강원특별자치도 영월군_2017,47.64,22.58,12.23,0.5
강원특별자치도 평창군_2017,45.47,16.19,12.61,0.6
강원특별자치도 정선군_2017,48.91,17.66,11.15,0.5
강원특별자치도 철원군_2017,46.36,18.66,11.39,0.5
강원특별자치도 화천군_2017,41.88,15.97,9.39,0.5
강원특별자치도 양구군_2017,46.36,23.54,13.8,0.5
강원특별자치도 인제군_2017,49.4,17.86,12.88,0.5
강원특별자치도 고성군_2017,42.96,19.82,12.68,0.5
강원특별자치도 양양군_2017,43.93,18.23,13.05,0.5
경상남도 창원시_2017,45.67,25.09,14.11,0.5
경상남도 진주시_2017,41.6,21.99,13.82,0.5
경상남도 통영시_2017,42.45,23.98,13.61,0.4
경상남도 사천시_2017,46.82,24.84,13.65,0.5
경상남도 김해시_2017,47.23,23.27,14.12,0.5
경상남도 밀양시_2017,42.91,19.93,12.88,0.5
경상남도 거제시_2017,44.97,22.08,13.19,0.4
경상남도 양산시_2017,45.67,23.6,13.38,0.5
경상남도 의령군_2017,42.14,19.34,14.21,0.5
경상남도 함안군_2017,44.09,20.61,14.31,0.7
경상남도 창녕군_2017,43.44,21.82,11.48,0.5
경상남도 고성군_2017,50.53,16.18,14.35,0.5
경상남도 남해군_2017,46.92,17.66,14.0,0.4
경상남도 하동군_2017,49.18,18.94,14.28,0.5
경상남도 산청군_2017,51.33,19.41,14.12,0.5
경상남도 함양군_2017,48.69,23.44,14.04,0.5
경상남도 거창군_2017,50.28,20.34,14.39,0.5
경상남도 합천군_2017,49.54,18.55,13.52,0.5
경상북도 포항시_2017,45.42,26.16,13.07,0.5
경상북도 경주시_2017,44.61,19.41,13.9,0.5
경상북도 김천시_2017,46.33,23.81,13.69,0.5
경상북도 안동시_2017,45.87,19.83,13.64,0.5
경상북도 구미시_2017,43.89,23.51,13.0,0.5
경상북도 영주시_2017,44.25,18.88,13.96,0.5
경상북도 영천시_2017,45.39,18.95,10.94,0.6
경상북도 상주시_2017,43.91,15.53,12.94,0.5
경상북도 문경시_2017,53.56,21.53,14.83,0.5
경상북도 경산시_2017,47.99,21.36,14.7,0.5
대구광역시 군위군_2017,40.12,11.28,12.39,0.6
경상북도 의성군_2017,49.74,16.46,11.17,0.6
경상북도 청송군_2017,46.24,18.53,11.65,0.6
경상북도 영양군_2017,50.24,17.53,12.5,0.5
경상북도 영덕군_2017,49.18,17.92,13.59,0.5
경상북도 청도군_2017,36.87,13.47,9.57,0.6
경상북도 고령군_2017,43.16,16.86,11.32,0.6
경상북도 성주군_2017,44.4,16.5,11.43,0.7
경상북도 칠곡군_2017,40.2,20.58,12.21,0.6
경상북도 예천군_2017,44.14,17.17,11.43,0.5
경상북도 봉화군_2017,44.97,18.49,11.24,0.5
경상북도 울진군_2017,46.03,18.7,9.84,0.5
경상북도 울릉군_2017,21.46,17.69,4.78,0.5
광주광역시 동구_2017,46.06,20.07,14.45,0.4
광주광역시 서구_2017,46.04,23.38,13.64,0.5
광주광역시 남구_2017,43.83,21.47,13.41,0.4
광주광역시 북구_2017,45.32,21.99,13.05,0.4
광주광역시 광산구_2017,43.48,20.05,11.97,0.5
대구광역시 중구_2017,47.66,19.03,12.14,0.7
대구광역시 동구_2017,43.52,22.09,13.1,0.5
대구광역시 서구_2017,50.77,24.13,14.2,0.4
대구광역시 남구_2017,50.21,23.05,13.99,0.4
대구광역시 북구_2017,47.73,25.38,13.18,0.5
대구광역시 수성구_2017,48.61,25.83,14.36,0.5
대구광역시 달서구_2017,45.1,27.12,13.13,0.5
대구광역시 달성군_2017,46.37,20.83,13.09,0.5
대전광역시 동구_2017,46.77,21.86,12.91,0.4
대전광역시 중구_2017,45.18,25.71,13.66,0.4
대전광역시 서구_2017,44.37,26.3,13.39,0.4
대전광역시 유성구_2017,45.81,25.93,13.07,0.5
대전광역시 대덕구_2017,42.73,25.75,13.9,0.5
부산광역시 중구_2017,42.64,19.83,13.34,0.6
부산광역시 서구_2017,43.2,23.92,12.25,0.3
부산광역시 동구_2017,43.53,20.7,13.12,0.5
부산광역시 영도구_2017,45.63,26.37,14.24,0.3
부산광역시 부산진구_2017,44.84,25.24,13.46,0.4
부산광역시 동래구_2017,45.02,23.23,13.95,0.3
부산광역시 남구_2017,47.88,26.67,12.84,0.4
부산광역시 북구_2017,42.69,26.23,14.01,0.3
부산광역시 해운대구_2017,47.3,25.99,13.63,0.4
부산광역시 사하구_2017,40.95,22.59,11.57,0.3
부산광역시 금정구_2017,43.14,25.7,12.51,0.4
부산광역시 강서구_2017,39.38,23.74,11.28,0.6
부산광역시 연제구_2017,45.34,25.43,13.0,0.5
부산광역시 수영구_2017,42.18,27.98,13.02,0.4
부산광역시 사상구_2017,42.24,20.97,14.05,0.4
부산광역시 기장군_2017,48.74,25.59,14.06,0.4
서울특별시 종로구_2017,47.95,24.19,13.47,0.3
서울특별시 중구_2017,48.41,20.17,13.3,0.4
서울특별시 용산구_2017,41.7,24.68,13.04,0.3
서울특별시 성동구_2017,43.65,26.93,13.78,0.3
서울특별시 광진구_2017,49.06,25.08,14.05,0.3
서울특별시 동대문구_2017,45.11,27.03,13.12,0.3
서울특별시 중랑구_2017,48.12,22.83,13.52,0.3
서울특별시 성북구_2017,46.27,26.89,13.39,0.3
서울특별시 강북구_2017,43.15,21.97,13.49,0.2
서울특별시 도봉구_2017,49.1,25.21,14.78,0.3
서울특별시 노원구_2017,44.37,25.07,13.6,0.3
서울특별시 은평구_2017,45.53,23.27,13.79,0.3
서울특별시 서대문구_2017,44.5,22.38,13.65,0.3
서울특별시 마포구_2017,46.28,22.67,13.51,0.3
서울특별시 양천구_2017,50.56,25.54,14.59,0.3
서울특별시 강서구_2017,51.21,27.25,13.99,0.3
서울특별시 구로구_2017,45.6,25.36,13.86,0.4
서울특별시 금천구_2017,46.01,25.12,13.94,0.4
서울특별시 영등포구_2017,48.28,26.22,13.84,0.4
서울특별시 동작구_2017,42.07,24.83,12.92,0.3
서울특별시 관악구_2017,46.96,22.9,13.53,0.2
서울특별시 서초구_2017,47.18,27.1,12.3,0.4
서울특별시 강남구_2017,47.69,25.76,11.39,0.4
서울특별시 송파구_2017,47.77,25.34,13.93,0.3
서울특별시 강동구_2017,43.89,24.93,13.77,0.3
울산광역시 중구_2017,44.48,21.98,12.44,0.4
울산광역시 남구_2017,40.4,22.44,12.72,0.5
울산광역시 동구_2017,41.68,23.91,13.9,0.4
울산광역시 북구_2017,47.3,22.73,12.13,0.5
울산광역시 울주군_2017,43.26,21.09,13.87,0.5
인천광역시 강화군_2017,45.33,19.04,13.36,0.5
인천광역시 옹진군_2017,36.49,14.56,9.71,0.5
인천광역시 중구_2017,45.76,19.37,14.14,0.6
인천광역시 동구_2017,45.18,23.58,13.07,0.4
인천광역시 미추홀구_2017,48.27,22.62,13.64,0.5
인천광역시 연수구_2017,47.75,25.6,14.04,0.5
인천광역시 남동구_2017,47.85,25.21,13.33,0.5
인천광역시 부평구_2017,48.34,25.77,13.5,0.4
인천광역시 계양구_2017,47.53,27.12,13.39,0.8
인천광역시 서구_2017,49.03,22.03,14.25,0.4
전라남도 목포시_2017,48.64,20.59,13.54,0.4
전라남도 여수시_2017,42.18,19.61,13.06,0.4
전라남도 순천시_2017,48.92,26.48,13.29,0.5
전라남도 나주시_2017,51.54,22.43,13.05,0.5
전라남도 광양시_2017,46.71,25.19,12.13,0.5
전라남도 담양군_2017,49.75,21.36,13.78,0.6
전라남도 곡성군_2017,50.7,19.14,13.4,0.5
전라남도 구례군_2017,49.43,18.96,11.18,0.5
전라남도 고흥군_2017,45.76,20.41,13.41,0.4
전라남도 보성군_2017,48.17,12.92,12.55,2.0
전라남도 화순군_2017,50.44,16.38,13.37,0.5
전라남도 장흥군_2017,51.0,17.36,13.15,0.5
전라남도 강진군_2017,52.88,21.95,13.88,0.5
전라남도 해남군_2017,52.78,22.65,13.48,0.5
전라남도 영암군_2017,52.08,22.83,13.93,0.8
전라남도 무안군_2017,48.91,20.6,13.04,0.5
전라남도 함평군_2017,51.99,17.46,14.5,0.5
전라남도 영광군_2017,46.3,23.32,12.57,0.5
전라남도 장성군_2017,50.24,20.81,13.13,0.6
전라남도 완도군_2017,45.28,23.34,13.27,0.5
전라남도 진도군_2017,51.42,14.7,13.9,0.5
전라남도 신안군_2017,28.79,16.48,4.75,0.5
전북특별자치도 전주시_2017,48.8,23.94,14.37,0.5
전북특별자치도 군산시_2017,45.47,19.99,13.61,0.5
전북특별자치도 익산시_2017,47.26,25.3,14.13,0.5
전북특별자치도 정읍시_2017,46.89,20.45,13.55,0.5
전북특별자치도 남원시_2017,49.73,14.16,12.79,0.5
전북특별자치도 김제시_2017,49.56,20.69,14.11,0.5
전북특별자치도 완주군_2017,44.67,21.1,11.67,0.6
전북특별자치도 진안군_2017,46.57,18.01,13.15,0.5
전북특별자치도 무주군_2017,51.7,19.62,13.75,0.5
전북특별자치도 장수군_2017,36.66,14.02,10.86,0.5
전북특별자치도 임실군_2017,44.71,19.05,14.03,0.5
전북특별자치도 순창군_2017,49.77,15.1,13.68,0.5
전북특별자치도 고창군_2017,48.37,21.37,13.79,0.5
전북특별자치도 부안군_2017,48.2,15.56,13.66,0.5
제주특별자치도 제주시_2017,48.69,22.54,14.17,0.8
제주특별자치도 서귀포시_2017,46.66,21.86,13.48,0.6
충청남도 천안시_2017,45.15,21.62,13.66,0.5
충청남도 공주시_2017,46.64,21.58,14.03,0.5
충청남도 보령시_2017,49.91,18.61,13.88,0.5
충청남도 아산시_2017,51.1,21.48,14.17,0.5
충청남도 서산시_2017,42.49,24.41,13.73,0.5
충청남도 논산시_2017,46.24,22.34,13.65,0.5
충청남도 계룡시_2017,51.23,23.07,10.98,0.5
충청남도 당진시_2017,44.7,22.59,10.03,0.5
충청남도 금산군_2017,44.46,21.79,13.51,0.5
충청남도 부여군_2017,49.94,19.56,11.35,0.5
충청남도 서천군_2017,45.56,17.34,13.91,0.5
충청남도 청양군_2017,45.8,12.35,14.6,0.5
충청남도 홍성군_2017,47.12,21.63,14.42,0.5
충청남도 예산군_2017,51.26,18.08,14.7,0.5
충청남도 태안군_2017,50.68,14.14,14.12,0.5
충청북도 청주시_2017,46.16,22.11,12.99,0.5
충청북도 충주시_2017,52.11,19.04,13.54,0.5
충청북도 제천시_2017,48.69,20.94,14.23,0.5
충청북도 보은군_2017,52.42,14.68,13.59,0.5
충청북도 옥천군_2017,41.59,19.38,13.62,0.5
충청북도 영동군_2017,49.67,19.56,8.95,0.5
충청북도 증평군_2017,45.04,20.67,13.7,0.5
충청북도 진천군_2017,44.87,20.91,12.07,0.6
충청북도 괴산군_2017,48.99,19.79,14.24,0.6
충청북도 음성군_2017,44.8,18.95,14.32,0.6
충청북도 단양군_2017,43.79,18.76,12.47,0.5
세종특별자치시_2018,44.96,16.32,17.29,0.5
경기도 수원시_2018,44.97,14.94,17.09,0.4
경기도 성남시_2018,46.32,18.58,16.16,0.4
경기도 안양시_2018,45.61,15.23,16.56,0.4
경기도 부천시_2018,48.14,22.73,16.59,0.4
경기도 광명시_2018,47.24,10.11,16.6,0.3
경기도 평택시_2018,45.18,18.52,17.52,0.5
경기도 안산시_2018,44.98,18.24,16.22,0.5
경기도 과천시_2018,48.9,6.68,16.75,0.4
경기도 오산시_2018,47.28,15.6,17.29,0.5
경기도 시흥시_2018,47.54,17.64,16.1,0.5
경기도 군포시_2018,44.09,18.75,16.86,0.4
경기도 의왕시_2018,47.62,11.92,16.89,0.4
경기도 하남시_2018,42.97,12.02,16.4,0.4
경기도 용인시_2018,45.2,9.92,16.51,0.4
경기도 이천시_2018,45.5,9.71,15.78,0.5
경기도 안성시_2018,47.11,8.75,15.45,0.5
경기도 김포시_2018,46.46,8.73,15.7,0.5
경기도 화성시_2018,48.3,9.51,16.58,0.5
경기도 광주시_2018,44.01,10.45,16.68,0.5
경기도 여주시_2018,46.18,16.24,16.93,0.6
경기도 양평군_2018,47.46,16.46,16.9,0.5
경기도 의정부시_2018,44.66,19.79,15.89,0.3
경기도 동두천시_2018,44.92,12.03,14.9,0.4
경기도 고양시_2018,44.36,10.95,17.21,0.4
경기도 구리시_2018,46.65,9.57,16.59,0.4
경기도 남양주시_2018,45.67,15.32,16.42,0.4
경기도 파주시_2018,47.37,17.4,17.33,0.5
경기도 양주시_2018,45.35,9.68,16.78,0.5
경기도 포천시_2018,47.51,17.06,17.34,0.6
경기도 연천군_2018,45.4,10.68,16.32,0.6
경기도 가평군_2018,48.5,7.27,17.55,0.5
강원특별자치도 춘천시_2018,44.67,10.52,16.39,0.5
강원특별자치도 원주시_2018,44.27,20.02,16.27,0.5
강원특별자치도 강릉시_2018,48.26,9.61,17.21,0.5
강원특별자치도 동해시_2018,48.83,10.61,17.25,0.5
강원특별자치도 태백시_2018,47.13,9.99,17.2,0.5
강원특별자치도 속초시_2018,45.88,16.3,17.55,0.5
강원특별자치도 삼척시_2018,47.42,11.01,17.12,0.5
강원특별자치도 홍천군_2018,45.26,9.78,15.55,0.5
강원특별자치도 횡성군_2018,44.0,16.19,16.29,0.6
강원특별자치도 영월군_2018,49.29,6.04,17.97,0.5
강원특별자치도 평창군_2018,45.63,10.17,16.46,0.6
강원특별자치도 정선군_2018,44.14,8.3,13.87,0.5
강원특별자치도 철원군_2018,47.05,8.23,14.75,0.5
강원특별자치도 화천군_2018,44.22,11.52,15.41,0.5
강원특별자치도 양구군_2018,41.72,9.85,16.42,0.5
강원특별자치도 인제군_2018,45.63,10.87,16.27,0.6
강원특별자치도 고성군_2018,46.44,11.26,15.33,0.5
강원특별자치도 양양군_2018,44.97,11.77,17.1,0.5
경상남도 창원시_2018,46.09,15.92,16.34,0.5
경상남도 진주시_2018,48.18,14.89,17.18,0.5
경상남도 통영시_2018,46.92,9.96,16.37,0.4
경상남도 사천시_2018,43.96,10.05,16.82,0.5
경상남도 김해시_2018,46.16,15.37,15.72,0.5
경상남도 밀양시_2018,45.16,14.2,17.09,0.5
경상남도 거제시_2018,45.32,11.66,17.25,0.4
경상남도 양산시_2018,42.41,10.31,15.78,0.5
경상남도 의령군_2018,46.04,10.76,13.89,0.5
경상남도 함안군_2018,46.44,16.4,16.32,0.8
경상남도 창녕군_2018,41.56,11.15,13.4,0.6
경상남도 고성군_2018,46.82,19.96,17.86,0.5
경상남도 남해군_2018,42.08,11.95,12.56,0.4
경상남도 하동군_2018,43.14,9.02,15.99,0.5
경상남도 산청군_2018,48.28,9.06,16.4,0.6
경상남도 함양군_2018,46.36,9.3,17.38,0.5
경상남도 거창군_2018,41.26,9.54,16.19,0.5
경상남도 합천군_2018,42.24,13.24,15.28,0.5
경상북도 포항시_2018,46.8,17.71,15.76,0.5
경상북도 경주시_2018,45.34,8.62,17.56,0.5
경상북도 김천시_2018,44.88,13.67,15.33,0.5
경상북도 안동시_2018,46.16,9.64,17.26,0.5
경상북도 구미시_2018,42.54,15.76,16.82,0.5
경상북도 영주시_2018,44.55,11.39,16.28,0.5
경상북도 영천시_2018,43.82,18.25,16.1,0.6
경상북도 상주시_2018,42.27,7.97,17.24,0.5
경상북도 문경시_2018,43.69,13.66,16.71,0.5
경상북도 경산시_2018,47.47,11.14,16.57,0.5
대구광역시 군위군_2018,46.65,11.28,16.3,0.6
경상북도 의성군_2018,44.59,15.66,14.16,0.6
경상북도 청송군_2018,46.33,13.21,15.47,0.6
경상북도 영양군_2018,46.72,16.07,16.21,0.5
경상북도 영덕군_2018,48.05,12.61,18.28,0.5
경상북도 청도군_2018,40.24,8.49,13.92,0.6
경상북도 고령군_2018,41.85,8.97,15.84,0.6
경상북도 성주군_2018,42.4,8.72,15.95,0.7
경상북도 칠곡군_2018,42.6,15.36,12.63,0.6
경상북도 예천군_2018,45.81,8.22,16.51,0.5
경상북도 봉화군_2018,49.82,14.01,16.88,0.5
경상북도 울진군_2018,43.84,12.17,15.02,0.5
경상북도 울릉군_2018,25.67,9.36,7.75,0.6
광주광역시 동구_2018,47.17,17.32,16.78,0.4
광주광역시 서구_2018,45.07,19.73,16.4,0.5
광주광역시 남구_2018,44.95,20.01,16.59,0.4
광주광역시 북구_2018,44.82,19.7,16.34,0.4
광주광역시 광산구_2018,46.31,18.28,16.75,0.5
대구광역시 중구_2018,45.94,10.57,16.62,0.7
대구광역시 동구_2018,48.97,18.51,15.89,0.5
대구광역시 서구_2018,45.76,16.99,15.46,0.4
대구광역시 남구_2018,46.68,16.15,17.08,0.4
대구광역시 북구_2018,43.61,17.4,15.43,0.5
대구광역시 수성구_2018,44.7,17.77,17.05,0.5
대구광역시 달서구_2018,46.4,19.9,16.62,0.5
대구광역시 달성군_2018,45.77,16.75,16.0,0.5
대전광역시 동구_2018,45.02,8.78,17.65,0.4
대전광역시 중구_2018,44.35,17.77,16.18,0.4
대전광역시 서구_2018,45.84,18.54,16.98,0.4
대전광역시 유성구_2018,44.22,17.63,16.01,0.5
대전광역시 대덕구_2018,44.33,16.58,16.9,0.5
부산광역시 중구_2018,40.67,16.52,13.71,0.7
부산광역시 서구_2018,42.98,16.79,17.39,0.3
부산광역시 동구_2018,45.62,9.5,17.14,0.6
부산광역시 영도구_2018,44.44,17.31,16.98,0.3
부산광역시 부산진구_2018,45.56,18.7,14.85,0.4
부산광역시 동래구_2018,43.11,18.37,16.4,0.3
부산광역시 남구_2018,44.36,21.09,16.52,0.4
부산광역시 북구_2018,42.75,16.15,17.15,0.4
부산광역시 해운대구_2018,45.63,19.56,16.89,0.4
부산광역시 사하구_2018,41.31,21.93,16.37,0.4
부산광역시 금정구_2018,42.51,15.87,16.36,0.4
부산광역시 강서구_2018,40.35,15.88,15.74,0.6
부산광역시 연제구_2018,43.87,13.88,16.88,0.4
부산광역시 수영구_2018,45.55,16.68,16.81,0.5
부산광역시 사상구_2018,46.24,7.65,16.03,0.4
부산광역시 기장군_2018,44.46,18.89,17.17,0.4
서울특별시 종로구_2018,47.94,17.28,16.58,0.3
서울특별시 중구_2018,45.08,9.0,16.09,0.4
서울특별시 용산구_2018,44.77,8.88,16.2,0.3
서울특별시 성동구_2018,42.57,10.42,16.67,0.3
서울특별시 광진구_2018,44.51,20.4,16.17,0.3
서울특별시 동대문구_2018,46.35,14.6,16.91,0.3
서울특별시 중랑구_2018,45.66,10.33,16.02,0.3
서울특별시 성북구_2018,48.38,10.33,17.03,0.3
서울특별시 강북구_2018,46.75,10.24,17.11,0.2
서울특별시 도봉구_2018,46.54,11.01,16.65,0.3
서울특별시 노원구_2018,47.04,11.45,15.83,0.3
서울특별시 은평구_2018,45.12,10.16,16.48,0.3
서울특별시 서대문구_2018,43.7,10.27,15.79,0.3
서울특별시 마포구_2018,44.47,10.85,16.34,0.3
서울특별시 양천구_2018,48.1,11.13,17.82,0.3
서울특별시 강서구_2018,47.04,20.74,17.16,0.3
서울특별시 구로구_2018,45.6,19.58,16.64,0.4
서울특별시 금천구_2018,46.37,11.33,16.86,0.4
서울특별시 영등포구_2018,47.19,16.04,16.48,0.4
서울특별시 동작구_2018,44.99,10.19,16.36,0.3
서울특별시 관악구_2018,43.88,10.53,15.27,0.2
서울특별시 서초구_2018,44.36,10.04,15.85,0.4
서울특별시 강남구_2018,46.81,10.42,16.64,0.4
서울특별시 송파구_2018,48.13,16.69,16.04,0.4
서울특별시 강동구_2018,44.38,15.5,16.81,0.3
울산광역시 중구_2018,46.34,11.27,16.81,0.5
울산광역시 남구_2018,43.77,11.29,16.13,0.5
울산광역시 동구_2018,43.06,10.03,14.95,0.4
울산광역시 북구_2018,44.46,17.44,16.5,0.5
울산광역시 울주군_2018,44.24,13.42,15.6,0.6
인천광역시 강화군_2018,47.38,9.54,17.33,0.5
인천광역시 옹진군_2018,33.7,9.24,15.82,0.6
인천광역시 중구_2018,44.84,11.12,16.54,0.6
인천광역시 동구_2018,46.56,15.52,15.98,0.4
인천광역시 미추홀구_2018,46.83,10.52,17.16,0.5
인천광역시 연수구_2018,44.63,15.57,16.29,0.5
인천광역시 남동구_2018,46.61,10.92,16.6,0.5
인천광역시 부평구_2018,43.36,9.65,15.51,0.4
인천광역시 계양구_2018,46.9,19.09,16.51,0.9
인천광역시 서구_2018,46.17,10.77,16.09,0.4
전라남도 목포시_2018,45.39,16.7,17.74,0.4
전라남도 여수시_2018,43.08,17.51,16.56,0.5
전라남도 순천시_2018,47.91,15.27,17.19,0.5
전라남도 나주시_2018,45.57,10.01,15.08,0.6
전라남도 광양시_2018,43.29,13.33,15.36,0.5
전라남도 담양군_2018,46.03,10.82,16.77,0.6
전라남도 곡성군_2018,50.42,10.97,16.7,0.5
전라남도 구례군_2018,47.91,12.39,16.0,0.5
전라남도 고흥군_2018,46.18,11.29,17.53,0.5
전라남도 보성군_2018,47.17,7.25,16.41,2.0
전라남도 화순군_2018,47.32,10.39,16.09,0.5
전라남도 장흥군_2018,49.57,13.68,16.43,0.5
전라남도 강진군_2018,50.08,6.68,15.59,0.5
전라남도 해남군_2018,48.21,15.26,15.24,0.5
전라남도 영암군_2018,41.22,7.9,16.15,0.8
전라남도 무안군_2018,43.18,7.1,17.45,0.5
전라남도 함평군_2018,45.64,7.94,16.54,0.8
전라남도 영광군_2018,49.14,7.76,17.35,0.5
전라남도 장성군_2018,47.96,9.23,17.56,0.6
전라남도 완도군_2018,41.51,12.8,15.98,0.5
전라남도 진도군_2018,45.25,7.23,17.57,0.5
전라남도 신안군_2018,24.92,9.99,7.97,0.5
전북특별자치도 전주시_2018,46.3,9.54,17.2,0.5
전북특별자치도 군산시_2018,46.3,9.06,16.84,0.5
전북특별자치도 익산시_2018,45.92,16.42,17.92,0.5
전북특별자치도 정읍시_2018,44.73,9.16,15.99,0.5
전북특별자치도 남원시_2018,42.94,19.57,15.03,0.5
전북특별자치도 김제시_2018,46.5,8.33,16.95,0.5
전북특별자치도 완주군_2018,46.65,12.32,16.15,0.6
전북특별자치도 진안군_2018,41.41,12.72,14.75,0.5
전북특별자치도 무주군_2018,44.07,13.3,15.97,0.5
전북특별자치도 장수군_2018,43.65,15.59,16.31,0.5
전북특별자치도 임실군_2018,45.3,16.42,15.67,0.5
전북특별자치도 순창군_2018,44.33,16.09,17.18,0.5
전북특별자치도 고창군_2018,44.7,15.89,15.59,0.5
전북특별자치도 부안군_2018,46.78,8.82,17.23,0.5
제주특별자치도 제주시_2018,47.29,20.28,17.43,0.9
제주특별자치도 서귀포시_2018,44.74,18.62,17.68,0.6
충청남도 천안시_2018,44.04,20.08,16.37,0.5
충청남도 공주시_2018,48.37,10.76,17.12,0.5
충청남도 보령시_2018,47.27,13.78,16.6,0.5
충청남도 아산시_2018,44.33,17.34,16.26,0.5
충청남도 서산시_2018,43.25,8.47,15.95,0.5
충청남도 논산시_2018,48.54,17.22,15.41,0.5
충청남도 계룡시_2018,49.27,12.07,17.42,0.5
충청남도 당진시_2018,43.62,7.08,15.73,0.6
충청남도 금산군_2018,47.87,8.74,17.32,0.6
충청남도 부여군_2018,43.67,8.15,15.8,0.5
충청남도 서천군_2018,42.56,13.1,12.35,0.5
충청남도 청양군_2018,49.44,9.71,17.19,0.5
충청남도 홍성군_2018,41.64,16.85,15.85,0.5
충청남도 예산군_2018,49.37,11.33,16.87,0.5
충청남도 태안군_2018,43.91,8.58,16.44,0.5
충청북도 청주시_2018,46.22,15.92,16.86,0.5
충청북도 충주시_2018,47.46,10.32,16.2,0.5
충청북도 제천시_2018,47.93,17.79,16.88,0.5
충청북도 보은군_2018,49.29,9.51,17.95,0.5
충청북도 옥천군_2018,49.5,15.27,16.95,0.5
충청북도 영동군_2018,42.21,10.73,15.79,0.5
충청북도 증평군_2018,42.84,16.33,16.26,0.5
충청북도 진천군_2018,44.77,13.83,15.48,0.6
충청북도 괴산군_2018,45.72,7.45,17.13,0.6
충청북도 음성군_2018,43.97,9.11,17.61,0.6
충청북도 단양군_2018,49.8,8.09,17.03,0.5
세종특별자치시_2019,47.62,18.33,16.94,0.5
경기도 수원시_2019,45.79,18.75,17.08,0.4
경기도 성남시_2019,47.34,17.11,17.1,0.4
경기도 안양시_2019,42.07,15.21,16.72,0.4
경기도 부천시_2019,45.5,20.94,15.61,0.4
경기도 광명시_2019,46.23,10.87,16.94,0.3
경기도 평택시_2019,45.24,17.27,17.26,0.5
경기도 안산시_2019,45.96,17.07,15.86,0.5
경기도 과천시_2019,46.39,16.08,17.46,0.4
경기도 오산시_2019,46.83,13.8,17.58,0.5
경기도 시흥시_2019,47.01,18.54,15.99,0.5
경기도 군포시_2019,43.76,18.99,16.91,0.4
경기도 의왕시_2019,43.1,17.68,17.63,0.4
경기도 하남시_2019,45.06,14.83,16.99,0.4
경기도 용인시_2019,45.93,18.09,17.24,0.4
경기도 이천시_2019,48.62,9.63,17.04,0.5
경기도 안성시_2019,48.46,18.2,16.67,0.6
경기도 김포시_2019,46.42,15.87,17.72,0.5
경기도 화성시_2019,46.82,20.19,16.48,0.5
경기도 광주시_2019,40.93,15.49,13.99,0.5
경기도 여주시_2019,48.97,12.94,17.5,0.6
경기도 양평군_2019,47.48,16.56,15.88,0.5
경기도 의정부시_2019,45.21,17.86,17.18,0.4
경기도 동두천시_2019,47.27,13.9,15.3,0.4
경기도 고양시_2019,47.6,19.08,16.5,0.4
경기도 구리시_2019,45.58,17.7,17.07,0.4
경기도 남양주시_2019,45.25,15.59,16.09,0.4
경기도 파주시_2019,47.67,20.04,16.54,0.5
경기도 양주시_2019,46.35,16.67,17.47,0.5
경기도 포천시_2019,47.72,16.1,16.72,0.6
경기도 연천군_2019,42.51,10.82,15.62,0.7
경기도 가평군_2019,47.66,11.57,16.44,0.5
강원특별자치도 춘천시_2019,46.47,17.67,17.38,0.5
강원특별자치도 원주시_2019,49.16,21.23,15.84,0.5
강원특별자치도 강릉시_2019,44.47,17.9,17.47,0.5
강원특별자치도 동해시_2019,50.35,18.41,17.26,0.5
강원특별자치도 태백시_2019,42.83,10.48,17.58,0.5
강원특별자치도 속초시_2019,49.05,14.23,17.1,0.5
강원특별자치도 삼척시_2019,46.02,11.02,17.42,0.5
강원특별자치도 홍천군_2019,46.78,19.58,15.26,0.6
강원특별자치도 횡성군_2019,45.21,18.98,16.66,0.6
강원특별자치도 영월군_2019,44.17,11.47,15.29,0.5
강원특별자치도 평창군_2019,45.4,9.61,16.68,0.6
강원특별자치도 정선군_2019,47.83,10.24,11.98,0.6
강원특별자치도 철원군_2019,46.37,10.76,16.68,0.5
강원특별자치도 화천군_2019,48.86,11.44,16.88,0.5
강원특별자치도 양구군_2019,42.26,13.08,16.23,0.5
강원특별자치도 인제군_2019,45.19,14.27,15.48,0.6
강원특별자치도 고성군_2019,46.61,8.1,14.61,0.5
강원특별자치도 양양군_2019,44.81,14.7,13.92,0.6
경상남도 창원시_2019,45.87,19.23,16.77,0.5
경상남도 진주시_2019,44.0,16.87,17.62,0.5
경상남도 통영시_2019,45.59,18.59,17.28,0.4
경상남도 사천시_2019,41.65,15.37,17.43,0.5
경상남도 김해시_2019,42.44,17.14,16.51,0.5
경상남도 밀양시_2019,46.52,18.6,17.53,0.6
경상남도 거제시_2019,45.8,20.11,16.49,0.4
경상남도 양산시_2019,45.41,16.54,17.23,0.5
경상남도 의령군_2019,42.0,15.46,16.74,0.5
