부산광역시 서구_2015,80.26,30.01,25.58,0.2,29362772,39725
부산광역시 동구_2015,84.82,34.42,24.44,0.3,11593305,30235
부산광역시 영도구_2015,81.87,32.61,25.4,0.3,56165682,45992
부산광역시 부산진구_2015,81.54,29.74,26.36,0.3,29682617,131457
부산광역시 동래구_2015,85.46,33.68,25.73,0.3,16697578,82667
부산광역시 남구_2015,82.94,30.67,25.83,0.3,42507261,100079
부산광역시 북구_2015,79.59,30.73,27.66,0.3,39434038,104993
부산광역시 해운대구_2015,87.73,32.86,26.72,0.4,55065412,139199
부산광역시 사하구_2015,78.67,28.69,26.17,0.3,68381835,110491
부산광역시 금정구_2015,77.37,30.02,26.94,0.3,65179775,79553
부산광역시 강서구_2015,75.25,33.16,17.49,0.6,238454382,30060
부산광역시 연제구_2015,84.87,32.13,27.4,0.5,12078474,66327
부산광역시 수영구_2015,86.23,33.56,25.58,0.3,14084751,61123
부산광역시 사상구_2015,85.21,31.35,25.75,0.4,36106274,73863
부산광역시 기장군_2015,81.44,32.23,26.24,0.4,221563955,52124
서울특별시 종로구_2015,80.57,31.38,22.35,0.3,23910000,43550
서울특별시 중구_2015,72.71,29.16,23.67,0.4,9970000,37478
서울특별시 용산구_2015,81.63,29.81,25.96,0.3,21870000,70723
서울특별시 성동구_2015,78.88,30.67,26.81,0.3,16839500,82331
서울특별시 광진구_2015,86.52,34.34,26.42,0.3,17050000,79393
서울특별시 동대문구_2015,75.74,32.63,23.68,0.3,14626119,98203
서울특별시 중랑구_2015,84.5,30.34,27.15,0.3,18530000,99265
서울특별시 성북구_2015,84.25,33.08,26.58,0.3,24550000,128046
서울특별시 강북구_2015,83.51,33.11,26.2,0.2,23635959,91806
서울특별시 도봉구_2015,86.1,32.98,26.37,0.3,20850000,102443
서울특별시 노원구_2015,86.38,33.39,27.38,0.3,35459862,186626
서울특별시 은평구_2015,86.67,35.08,27.68,0.3,28791778,140330
서울특별시 서대문구_2015,83.85,31.88,25.75,0.3,17600000,92885
서울특별시 마포구_2015,79.78,30.8,25.32,0.3,23870000,116135
서울특별시 양천구_2015,86.17,31.77,27.29,0.3,17410000,134097
서울특별시 강서구_2015,88.57,35.48,26.09,0.3,41400000,179045
서울특별시 구로구_2015,81.6,31.25,25.91,0.3,20119485,118047
서울특별시 금천구_2015,79.07,30.08,25.55,0.3,13370000,57096
서울특별시 영등포구_2015,78.91,31.82,23.5,0.4,24354829,96195
서울특별시 동작구_2015,82.59,32.41,26.72,0.3,16387882,109362
서울특별시 관악구_2015,83.47,31.01,26.63,0.2,29570000,121277
서울특별시 서초구_2015,81.37,30.8,26.52,0.4,47138000,125403
서울특별시 강남구_2015,84.67,34.64,25.23,0.4,39550000,176654
서울특별시 송파구_2015,84.51,32.3,26.79,0.3,33858375,187030
서울특별시 강동구_2015,82.15,31.67,27.22,0.3,24556203,119824
울산광역시 중구_2015,87.4,36.01,24.76,0.4,37063741,69071
울산광역시 남구_2015,81.67,32.56,23.19,0.5,73691355,104365
울산광역시 동구_2015,83.43,33.39,25.6,0.4,36351722,53323
울산광역시 북구_2015,79.81,31.25,24.17,0.5,120602619,57734
울산광역시 울주군_2015,84.4,33.46,22.03,0.5,487841070,73181
인천광역시 강화군_2015,81.97,34.7,18.04,0.5,17306615,26609
인천광역시 옹진군_2015,83.34,26.75,29.53,0.5,7576815,6731
인천광역시 중구_2015,74.32,33.49,22.34,0.6,141043696,41170
인천광역시 동구_2015,84.3,35.36,27.82,0.4,7611804,25474
인천광역시 미추홀구_2015,36.2,25.56,14.29,0.4,24644025,133023
인천광역시 연수구_2015,87.82,36.03,26.74,0.4,118979885,96889
인천광역시 남동구_2015,87.33,36.23,25.79,0.5,69090152,171768
인천광역시 부평구_2015,83.32,33.11,27.65,0.4,31987758,173141
인천광역시 계양구_2015,87.8,34.78,26.93,0.7,45550111,107880
인천광역시 서구_2015,85.11,35.01,26.83,0.4,111605882,159559
전라남도 목포시_2015,80.68,32.83,23.38,0.4,112490000,87463
전라남도 여수시_2015,74.36,29.9,19.72,0.4,345097039,108842
전라남도 순천시_2015,79.18,30.17,21.89,0.4,198748000,102667
전라남도 나주시_2015,71.57,34.9,15.47,0.5,104170378,42150
전라남도 광양시_2015,76.77,31.36,20.76,0.5,176887820,57939
전라남도 담양군_2015,74.19,31.52,17.04,0.5,133453605,17050
전라남도 곡성군_2015,65.09,29.6,19.62,0.5,15477288,13087
전라남도 구례군_2015,55.38,29.59,9.52,0.5,10906000,11287
전라남도 고흥군_2015,79.63,34.23,17.55,0.4,31675678,32786
전라남도 보성군_2015,66.56,35.25,7.46,0.9,24034080,19830
전라남도 화순군_2015,84.6,37.96,19.29,0.5,74012000,27448
전라남도 장흥군_2015,79.71,35.27,20.72,0.4,37238230,17192
전라남도 강진군_2015,76.85,34.18,18.18,0.5,27041759,16553
전라남도 해남군_2015,64.03,32.44,16.65,0.5,37986279,29935
전라남도 영암군_2015,60.36,33.86,7.5,0.9,101048377,25088
전라남도 무안군_2015,70.72,31.44,21.24,0.5,48439987,32005
전라남도 함평군_2015,76.68,32.62,20.73,0.5,27940331,14461
전라남도 영광군_2015,73.05,31.76,17.37,0.4,47015634,22308
전라남도 장성군_2015,86.04,35.92,24.07,0.5,108637200,17648
전라남도 완도군_2015,76.28,33.17,23.22,0.4,26633097,21315
전라남도 진도군_2015,67.32,31.95,14.79,0.5,22963322,13608
전라남도 신안군_2015,3.43,22.34,7.39,0.4,17074646,16959
전북특별자치도 전주시_2015,82.84,34.96,24.36,0.4,197627900,211216
전북특별자치도 군산시_2015,82.01,35.68,21.28,0.4,207398894,107580
전북특별자치도 익산시_2015,72.04,29.32,20.95,0.4,76091104,114219
전북특별자치도 정읍시_2015,81.03,34.99,18.4,0.4,47831973,45821
전북특별자치도 남원시_2015,76.43,30.29,23.25,0.5,29871000,33017
전북특별자치도 김제시_2015,69.93,31.96,16.05,0.5,43831974,36943
전북특별자치도 완주군_2015,70.3,30.18,13.37,0.5,150497709,35124
전북특별자치도 진안군_2015,70.59,32.25,12.23,0.5,6398307,10096
전북특별자치도 무주군_2015,73.52,32.11,13.59,0.5,12353295,10592
전북특별자치도 장수군_2015,72.51,29.62,15.43,0.5,5498500,9322
전북특별자치도 임실군_2015,75.39,29.27,20.98,0.4,17758000,12617
전북특별자치도 순창군_2015,72.68,35.43,10.47,0.4,10110000,12540
전북특별자치도 고창군_2015,74.42,34.33,17.76,0.5,32453860,24355
전북특별자치도 부안군_2015,66.25,32.11,14.51,0.5,47775171,23661
제주특별자치도 제주시_2015,75.4,30.96,20.54,0.8,226476829,141469
제주특별자치도 서귀포시_2015,71.91,32.81,17.44,0.5,226694949,53755
충청남도 천안시_2015,76.5,32.05,22.54,0.4,140712458,198554
충청남도 공주시_2015,76.12,35.71,17.33,0.5,60114957,41325
충청남도 보령시_2015,74.66,35.73,20.46,0.5,35358561,40475
충청남도 아산시_2015,76.51,32.71,22.27,0.5,83014719,107098
충청남도 서산시_2015,79.85,35.58,22.41,0.5,200253515,61894
충청남도 논산시_2015,57.97,30.69,14.96,0.5,49847710,46731
충청남도 계룡시_2015,77.14,31.36,25.09,0.5,49221981,15202
충청남도 당진시_2015,79.79,37.72,17.71,0.5,75098153,55487
충청남도 금산군_2015,82.74,36.14,20.39,0.5,29406235,22672
충청남도 부여군_2015,75.6,29.49,22.95,0.5,43391336,28824
충청남도 서천군_2015,76.44,31.78,18.9,0.5,22730591,24718
충청남도 청양군_2015,61.69,31.37,10.72,0.5,5959271,13815
충청남도 홍성군_2015,74.39,29.74,18.68,0.5,36073344,37931
충청남도 예산군_2015,78.98,30.98,21.22,0.5,36763842,33809
충청남도 태안군_2015,72.3,32.25,12.87,0.5,35463150,25837
충청북도 청주시_2015,79.07,32.8,23.22,0.4,336701918,263092
충청북도 충주시_2015,77.5,33.93,22.37,0.5,108573242,78002
충청북도 제천시_2015,84.24,35.97,22.18,0.5,56691849,51148
충청북도 보은군_2015,77.23,36.33,19.63,0.5,17741222,14506
충청북도 옥천군_2015,75.38,33.66,17.12,0.5,54707315,20496
충청북도 영동군_2015,81.01,34.8,21.11,0.5,31106651,20561
충청북도 증평군_2015,76.59,28.66,23.55,0.5,13544569,13957
충청북도 진천군_2015,72.73,30.23,15.39,0.5,24489716,27896
충청북도 괴산군_2015,84.64,35.46,21.37,0.5,12228633,15212
충청북도 음성군_2015,74.75,31.8,19.09,0.5,33099830,39142
충청북도 단양군_2015,78.17,32.06,21.4,0.5,35644901,12939
세종특별자치시_2016,41.88,33.77,14.62,0.5,140971433,86607
경기도 수원시_2016,37.09,36.64,13.8,0.4,121138690,339319
경기도 성남시_2016,38.33,37.06,11.56,0.3,141820897,252344
경기도 안양시_2016,35.62,33.98,12.96,0.4,58457915,175355
경기도 부천시_2016,38.25,37.08,12.79,0.3,53450000,254438
경기도 광명시_2016,39.47,33.48,12.66,0.3,38506473,103508
경기도 평택시_2016,38.61,34.25,13.29,0.5,150783352,162960
경기도 안산시_2016,39.63,35.79,13.18,0.4,149643348,195684
경기도 과천시_2016,37.28,34.66,13.62,0.4,35853000,15661
경기도 오산시_2016,36.51,34.6,13.12,0.4,42757000,65693
경기도 시흥시_2016,34.08,33.37,12.99,0.5,133974164,121689
경기도 군포시_2016,36.3,35.87,13.57,0.3,36362000,86160
경기도 의왕시_2016,38.32,31.77,12.78,0.4,53991234,47249
경기도 하남시_2016,36.54,34.47,13.27,0.4,93044654,58396
경기도 용인시_2016,37.41,35.13,13.35,0.4,388275186,298470
경기도 이천시_2016,38.77,28.37,11.71,0.5,82297680,68790
경기도 안성시_2016,36.94,31.87,13.45,0.5,155905229,63912
경기도 김포시_2016,35.47,33.48,12.73,0.4,101933117,115633
경기도 화성시_2016,35.7,34.38,12.96,0.5,317157379,197654
경기도 광주시_2016,36.53,32.45,11.82,0.5,172260533,97373
경기도 여주시_2016,36.57,35.12,12.17,0.6,25929042,37795
경기도 양평군_2016,36.27,29.71,14.06,0.5,51198870,39449
경기도 의정부시_2016,37.94,35.96,13.22,0.3,81598379,133295
경기도 동두천시_2016,38.0,31.56,13.89,0.4,33298502,35755
경기도 고양시_2016,36.71,33.25,13.39,0.4,191850023,299167
경기도 구리시_2016,34.55,35.1,12.19,0.3,33292067,52511
경기도 남양주시_2016,37.6,34.58,12.62,0.4,241792390,204573
경기도 파주시_2016,36.82,32.39,13.34,0.4,80201620,134444
경기도 양주시_2016,38.49,32.44,14.03,0.4,150364475,65975
경기도 포천시_2016,34.9,28.53,13.78,0.6,38614315,51349
경기도 연천군_2016,41.71,30.33,10.0,0.6,29845126,16410
