광주광역시 북구_2016,3437,1.152,98.9,-1.13,441066,3.3
광주광역시 광산구_2016,3963,1.426,101.0,0.83,403049,4.2
대구광역시 중구_2016,700,1.211,94.5,-1.51,79712,6.9
대구광역시 동구_2016,2806,1.239,98.9,0.47,351352,4.4
대구광역시 서구_2016,1113,0.973,102.0,-3.13,199507,6.2
대구광역시 남구_2016,879,0.875,94.8,-2.71,156433,6.1
대구광역시 북구_2016,3575,1.295,100.1,-0.59,440383,5.8
대구광역시 수성구_2016,2400,0.99,95.5,-1.04,447011,4.6
대구광역시 달서구_2016,4504,1.185,98.8,-1.79,591891,5.0
대구광역시 달성군_2016,2321,1.667,103.8,13.11,218268,7.4
대전광역시 동구_2016,1666,1.131,102.5,-1.78,234959,5.5
대전광역시 중구_2016,1689,1.068,98.6,-1.48,252490,4.1
대전광역시 서구_2016,4069,1.141,97.2,0.04,491011,5.2
대전광역시 유성구_2016,3647,1.379,101.7,2.41,343222,4.3
대전광역시 대덕구_2016,1365,1.16,103.2,-2.04,192688,4.7
부산광역시 중구_2016,211,0.801,96.3,-0.9,45208,6.6
부산광역시 서구_2016,574,0.912,96.5,-2.45,112973,5.3
부산광역시 동구_2016,436,0.885,98.2,-2.29,89826,4.3
부산광역시 영도구_2016,619,0.938,98.2,-2.3,126362,3.4
부산광역시 부산진구_2016,2692,1.003,95.8,-1.3,376526,5.6
부산광역시 동래구_2016,1737,1.014,96.4,-0.02,272745,9.9
부산광역시 남구_2016,1718,0.987,96.8,-1.35,278779,3.8
부산광역시 북구_2016,2417,1.234,98.9,0.01,310202,6.1
부산광역시 해운대구_2016,2845,1.047,94.3,-0.71,419853,4.3
부산광역시 사하구_2016,2398,1.119,100.0,-0.95,334603,4.8
부산광역시 금정구_2016,1275,0.868,96.7,-0.35,244624,2.9
부산광역시 강서구_2016,1601,1.924,107.0,14.09,108909,8.6
부산광역시 연제구_2016,1478,1.07,95.7,-1.63,207268,5.3
부산광역시 수영구_2016,1263,0.975,91.3,-0.23,179324,4.7
부산광역시 사상구_2016,1682,1.102,103.5,-1.9,232800,3.6
부산광역시 기장군_2016,1960,1.696,97.8,3.52,158527,10.4
서울특별시 종로구_2016,846,0.784,97.0,-1.16,152737,11.8
서울특별시 중구_2016,959,0.974,98.7,0.06,125249,7.1
서울특별시 용산구_2016,1708,0.907,94.1,-1.13,230241,8.6
서울특별시 성동구_2016,2531,1.013,98.3,0.69,299259,7.8
서울특별시 광진구_2016,2767,0.867,95.8,-0.82,357215,9.5
서울특별시 동대문구_2016,2383,0.889,100.1,-0.94,355069,8.3
서울특별시 중랑구_2016,3085,0.995,99.4,-0.7,411005,5.8
서울특별시 성북구_2016,3060,0.909,95.5,-1.69,450355,6.4
서울특별시 강북구_2016,1965,0.878,96.7,-1.11,327195,7.6
서울특별시 도봉구_2016,2249,0.947,96.8,-0.84,348220,10.4
서울특별시 노원구_2016,4176,1.068,94.9,-1.21,567581,5.2
서울특별시 은평구_2016,3522,0.943,94.8,-1.32,491476,4.9
서울특별시 서대문구_2016,2201,0.934,94.3,0.86,314194,9.6
서울특별시 마포구_2016,3392,0.945,92.1,-1.87,379892,6.1
서울특별시 양천구_2016,3334,1.008,97.9,-1.47,477739,6.4
서울특별시 강서구_2016,5456,1.059,95.2,1.08,595485,4.5
서울특별시 구로구_2016,3736,1.07,98.9,-1.1,417551,7.6
서울특별시 금천구_2016,1595,0.944,103.8,-0.59,235386,8.6
서울특별시 영등포구_2016,3282,1.011,99.9,-2.64,370613,7.2
서울특별시 동작구_2016,3184,0.912,95.9,0.11,400997,9.4
서울특별시 관악구_2016,3561,0.777,102.2,-0.65,506851,6.2
서울특별시 서초구_2016,3629,0.928,92.3,0.05,447192,9.4
서울특별시 강남구_2016,4122,0.802,91.9,-1.65,567115,9.2
서울특별시 송파구_2016,5500,0.958,95.0,-0.38,657831,6.5
서울특별시 강동구_2016,3293,0.938,99.1,-3.21,444168,7.8
울산광역시 중구_2016,2107,1.356,104.1,-0.83,242536,5.2
울산광역시 남구_2016,2840,1.261,104.3,-0.9,340714,8.4
울산광역시 동구_2016,2013,1.583,111.9,-1.03,174514,4.8
울산광역시 북구_2016,2122,1.604,107.3,2.14,195285,4.5
울산광역시 울주군_2016,1828,1.442,106.1,-0.45,219255,7.7
인천광역시 강화군_2016,276,1.114,101.0,0.54,68010,5.6
인천광역시 옹진군_2016,121,1.395,132.2,1.79,21351,13.0
인천광역시 중구_2016,915,1.19,108.0,0.55,115249,9.3
인천광역시 동구_2016,527,1.185,101.9,-2.2,71014,7.0
