행정구역(동읍면)별,교원_1인당_학생수_유치원,교원_1인당_학생수_초등학교,교원_1인당_학생수_중학교,교원_1인당_학생수_고등학교,유치원_학급당 학생 수 (명),초등학교_학급당 학생 수 (명),중학교_학급당 학생 수 (명),고등학교_학급당 학생 수 (명),학교교과 교습학원 (개),평생직업 교육학원 (개),사설학원당 학생수 (명),유치원생 수,초등학생 수
충청남도 공주시_2015,9.0,10.0,10.0,13.0,18.0,17.0,24.0,30.0,126.0,11.0,76.0,1359.0,4986.0
충청남도 보령시_2015,13.0,10.0,11.0,12.0,18.0,16.0,25.0,28.0,118.0,6.0,78.0,1183.0,4959.0
충청남도 아산시_2015,14.0,15.0,15.0,15.0,21.0,23.0,29.0,34.0,353.0,19.0,93.0,4890.0,19707.0
충청남도 서산시_2015,13.0,14.0,14.0,13.0,19.0,22.0,29.0,32.0,196.0,19.0,89.0,2201.0,10078.0
충청남도 논산시_2015,9.0,11.0,10.0,12.0,15.0,17.0,24.0,26.0,99.0,12.0,87.0,734.0,6099.0
충청남도 계룡시_2015,13.0,15.0,15.0,12.0,20.0,23.0,30.0,28.0,56.0,4.0,99.0,761.0,3023.0
충청남도 당진시_2015,11.0,13.0,12.0,14.0,19.0,21.0,27.0,29.0,175.0,12.0,75.0,1651.0,9420.0
충청남도 금산군_2015,10.0,9.0,9.0,11.0,15.0,15.0,23.0,28.0,38.0,2.0,120.0,424.0,2296.0
충청남도 부여군_2015,10.0,8.0,9.0,13.0,13.0,13.0,23.0,28.0,54.0,5.0,103.0,598.0,2757.0
충청남도 서천군_2015,8.0,8.0,10.0,10.0,10.0,13.0,24.0,24.0,55.0,5.0,66.0,293.0,2049.0
충청남도 청양군_2015,9.0,7.0,7.0,10.0,13.0,11.0,19.0,26.0,20.0,1.0,123.0,287.0,1041.0
충청남도 홍성군_2015,11.0,12.0,11.0,11.0,18.0,19.0,25.0,26.0,92.0,11.0,97.0,1121.0,4842.0
충청남도 예산군_2015,10.0,9.0,11.0,11.0,15.0,15.0,25.0,25.0,73.0,8.0,77.0,806.0,3318.0
충청남도 태안군_2015,9.0,9.0,9.0,10.0,14.0,14.0,22.0,25.0,47.0,3.0,106.0,448.0,2586.0
충청북도  청주시_2015,13.0,15.0,15.0,15.0,18.0,22.0,29.0,33.0,1355.0,103.0,66.0,10361.0,50083.0
충청북도  충주시_2015,11.0,12.0,13.0,11.0,18.0,19.0,28.0,26.0,292.0,30.0,59.0,2228.0,10521.0
충청북도  제천시_2015,11.0,12.0,12.0,14.0,17.0,19.0,26.0,29.0,175.0,19.0,72.0,1748.0,6588.0
충청북도  보은군_2015,9.0,6.0,8.0,10.0,12.0,10.0,21.0,29.0,24.0,2.0,93.0,294.0,1206.0
충청북도  옥천군_2015,11.0,9.0,11.0,13.0,16.0,15.0,22.0,30.0,33.0,8.0,133.0,631.0,2206.0
충청북도  영동군_2015,11.0,8.0,8.0,10.0,17.0,13.0,21.0,26.0,40.0,1.0,86.0,477.0,1908.0
충청북도  증평군_2015,10.0,14.0,12.0,10.0,16.0,21.0,24.0,26.0,48.0,3.0,74.0,271.0,1956.0
충청북도  진천군_2015,12.0,12.0,12.0,15.0,16.0,18.0,24.0,31.0,80.0,5.0,85.0,723.0,3777.0
충청북도  괴산군_2015,7.0,6.0,6.0,12.0,12.0,9.0,18.0,29.0,16.0,0.0,145.0,245.0,1117.0
충청북도  음성군_2015,11.0,11.0,11.0,13.0,17.0,17.0,23.0,31.0,82.0,8.0,101.0,1157.0,4712.0
충청북도  단양군_2015,6.0,7.0,6.0,13.0,8.0,11.0,18.0,31.0,14.0,0.0,228.0,170.0,1216.0
