,2015,2016,2017,2018,2019,2020,2021,2022,2023
서울특별시 종로구,0.9668910352245527,0.8868912477685253,1.0045055556537665,0.7863869232158309,0.6951811289987067,0.610618469993396,0.5761085710753912,0.5697143812172869,0.500380086726472
서울특별시 중구,0.8436422732145479,0.8945272653332406,0.8949390498783137,0.8252462189062352,0.7567240258278252,0.6067060438622353,0.5834129010593172,0.5406318848174304,0.6313567967715459
서울특별시 중랑구,1.4625886858766284,1.3279276228216654,1.1162423101035222,0.9212976733832942,0.7313669142109026,0.6894455903657222,0.5451309192039855,0.5680380056100509,0.43982626875411246
세종특별자치시,3.333634781804432,3.3475163146185056,3.5687383009917326,3.6961766962499643,3.529805663590829,3.070798405632549,2.9127880133633086,2.6711919867179947,2.2831835797219924
울산광역시,3.439005986145737,2.940831694006402,2.368234425874136,1.9343228741742098,1.5867181241549497,1.2097147266102901,0.9566499978415197,0.7804209714103592,0.6551561405982186
울산광역시 남구,4.35771298478758,3.7318002455470536,2.8824214726749884,2.316925976231324,1.7289033096868716,1.4218781735466064,1.077494559419689,0.9147398754157351,0.7176176466230021
울산광역시 동구,4.030839555645279,3.460750568819501,2.4390626530723054,1.83346742286344,1.3020965123051467,1.043131948800736,0.8305839927048426,0.653110840834541,0.6848824354147648
울산광역시 북구,7.161515038047316,6.487422567120393,5.6651363336871015,5.098729754507154,4.69280168981506,3.518038008373098,2.7555609938413426,2.2664650432806006,1.7093875573266353
울산광역시 울주군,1.9390332860656159,1.5792905004469284,1.4515616473101418,1.250990989671331,1.0984904758415597,0.8209467296478933,0.6856455136421142,0.5646984538636333,0.34884202030014594
울산광역시 중구,2.6226539241737834,2.011705775479266,1.5367011434311681,1.0552038004780266,0.727496058668147,0.5706335821024373,0.4849652175847624,0.31232760235623935,0.4865045861978131
인천광역시,2.3877639904292836,2.1852708246028016,1.8572228363226833,1.628989175524703,1.392085122657609,1.1265984317303606,1.031676320067154,0.9498010208648643,0.8393287366422957
인천광역시 강화군,0.25448384269418994,0.23476396767691185,0.2850637952908035,0.1843459393171374,0.18735460709144236,0.14798508794804666,0.22179954408124486,0.18512828094940928,0.03403573052902538
인천광역시 계양구,3.9056919879938254,3.376758176546553,2.630144785832204,1.9552627321405711,1.5255810372079215,1.1940720589399674,1.1035729199830366,0.6879857894314043,0.3965843106606301
인천광역시 남동구,3.133397232163686,2.616322852320419,2.2875536307360753,1.889259828341088,1.4890328380815314,1.1583852727842234,0.9533274886345502,0.6687188515539094,0.43990528927863637
인천광역시 동구,0.49455991208452005,0.41764835756815843,0.31539157615646274,0.06683086730074855,0.11580443074071334,0.07614832369513114,0.23748964934823089,0.022243789763392502,0.31842030893359186
인천광역시 미추홀구,1.216975718565153,1.402964644469571,1.1146174131805284,0.9279565659688794,0.6935559598325293,0.6421209626535548,0.7138063532363128,0.5803850280854556,0.5034419646629029
인천광역시 부평구,2.4107727601025046,2.1126012782870442,1.721959390443177,1.3151880014429416,1.0753793015841822,0.7796510604280782,0.7794061008225178,0.8311040678233255,0.74556609421024
인천광역시 서구,4.582645829427933,4.175811616320489,3.556951055396359,3.3955172130987297,2.761066123532041,2.156694454875448,2.0503810004775422,2.125235114635999,1.939914473675146
인천광역시 연수구,4.785205611521492,4.559381750540624,3.9839212881891233,3.6509912714853967,3.4603598168834786,3.0643199209163647,2.395811350997404,1.8733444838715885,1.7962142632668197
인천광역시 옹진군,0.27367423120254364,0.3106774572618408,0.24768664738630153,-0.001721814964640772,-0.004497355951915555,0.0951257090467788,0.07982676196233475,0.20641963788306833,0.04009460221541912
인천광역시 중구,1.3329294412559811,1.2066273039486073,1.2613176567382696,1.3065020575349398,1.6360073242655218,1.262163158773832,1.1568757364044502,1.355827800163903,1.1956360284680403
전라남도,0.4054474644566499,0.35130251771689747,0.32131254935572306,0.27285137489784705,0.23766661312806345,0.20032577904058102,0.19540192919782656,0.19266429749321756,0.16515862105056686
전라남도 강진군,-0.08620360076214909,-0.12369809764775264,-0.090515374897563,-0.06167272410971214,-0.10373858800528869,-0.04535606624042467,-0.04344292132253338,0.028228874821246006,0.02298671553356964
전라남도 고흥군,0.01034650254358837,0.011612182166050762,0.04441919875767679,0.012906331405444466,0.012866380944097984,-0.006957838880744676,-0.0037470839546937737,0.0815927104542892,0.06412882202602448
전라남도 곡성군,0.14303642828369928,0.06715267921240416,0.08471825254103421,0.0031862544139785176,-0.09246711545578175,-0.11619660464883498,0.0060016449700934435,0.06414967525568968,0.1483907648355175
전라남도 광양시,2.2263454112260495,2.107890347550896,1.7997340359804552,1.626317545312458,1.3475129459080912,0.7965429927789165,0.8456199663489595,0.9210197587703017,0.7277262533254745
전라남도 구례군,0.21924510479622206,0.20245257470443961,0.19386787673118294,0.0469467663539747,-0.031470555992859944,-0.12474287367389333,0.012288913772421334,-0.03775963749258037,0.040781656168907325
전라남도 나주시,0.636493240793141,0.6165655815659654,0.6309843707894689,0.5203392090007448,0.36658532371144015,0.3613579309401922,0.3888085090994274,0.2863346061713184,0.3481314730334264
전라남도 담양군,0.12717584662307627,0.20665049007503006,0.18167045969341045,0.09462778485065729,0.09221234740132259,0.09496036685906838,0.15861319418752523,0.10586378373215873,0.07252023378965963
전라남도 목포시,1.3282919971285092,1.2053617323567871,0.9685115085305942,0.9008470385583505,0.7680473021098837,0.5435957223693968,0.4544823715104839,0.49225782186906714,0.3636093199029746
전라남도 무안군,0.513932664301234,0.4244731131582785,0.5265483050923385,0.33637649430803285,0.3083827937733502,0.7534046129786324,0.8320052147775157,0.4048817049635693,0.386483236420352
전라남도 보성군,0.01543641050802367,-0.0619209930503946,-0.026879211626067205,-0.06415625133102779,-0.20849863455096024,-0.0781715998061191,-0.060338789955383776,-0.04844090977049295,-0.02185046607455341
전라남도 순천시,1.4138957885192274,1.2483971345931277,1.1497583431132803,1.0317397492758382,0.90924971379576,0.8729828022999147,0.7157266665333258,0.5624270045732779,0.5406611179522529
전라남도 신안군,0.031860101963468654,-0.01377809099216111,-0.00588084736485138,-0.052943896093604705,-0.1113968235560161,-0.19065971046785485,0.016329529156284456,0.09217105725211575,0.2373804756498294
전라남도 여수시,0.7976930156795098,0.7004949543649623,0.5804128087959776,0.4921289144853609,0.49554196575273035,0.3681433314596729,0.30617299439126283,0.3000600496828546,0.21316890009536277
전라남도 영광군,0.11563399607594028,0.08869468059976486,0.0345748169376235,0.058763280366280146,0.09495766126852342,-0.01057611233032918,-0.022032545274759355,0.23208510289384657,0.087323955189594
전라남도 영암군,0.1292222376570698,0.04858235132438657,-0.0139839456434116,0.054417558274881,0.16633835082915693,0.03561070428209234,0.08533467459947544,0.1343823315236684,0.16961017264832007
전라남도 완도군,0.13893059320092474,0.06360092586916019,0.04188534902221714,0.013280269567903125,-0.03996258250160102,-0.01649076474357511,-0.1164583120830031,-0.04300556517543705,-0.06933758433614545
전라남도 장성군,0.1790835447798139,0.11738822041291064,0.17255509388175946,0.10803852053952574,0.14412216923823526,-0.06699601675584602,0.0013418083646670603,0.15578885723472222,0.024952117323774253
전라남도 장흥군,0.215535206053176,-0.38497254216854154,0.04567582763974573,-0.031015092191739382,-0.051953033262295334,-0.07247267676228199,-0.17650533117919204,-0.061460843520243696,-0.015697102551303833
전라남도 진도군,0.06626576087716028,0.042117994888625665,0.06497719056552628,-0.005781587442365635,-0.02738165877161282,0.29568276660183623,-0.17399472905725338,-0.0017319632217340716,-0.015898713040918125
전라남도 함평군,0.0872778509372439,0.005951271934514779,0.12912405588637793,-0.09842529179028753,-0.025538288359637368,-0.1055674847796789,-0.02557101198191545,0.04803797179339876,0.10061036849472416
전라남도 해남군,0.0288737664554697,-0.0256630578988592,-0.09466835532824053,-0.11289160623461154,-0.09036905423725827,-0.09324979332506672,-0.055360739763712835,-0.023171993387782072,-0.045360987911163435
전라남도 화순군,0.18003739074842318,0.23188765739145523,0.19452014460539507,0.16271112674317081,0.047084765347621765,0.19326350527905886,0.2583519731543553,0.16304567196004677,0.06113224877798296
전북특별자치도,0.6041819014435723,0.5537712851890226,0.48568017271209923,0.4107276468381647,0.3549355993624147,0.3204273068005199,0.28743379689200393,0.2528707974217598,0.2237766976449566
전북특별자치도 고창군,0.1689146238156742,0.23756102310613253,0.16324225212147908,-0.34482239548806337,-0.12558117432992277,-0.02609464696558026,-0.024215919764129054,8.714263872514061e-07,0.07284313017625232
전북특별자치도 군산시,0.934026043452818,0.8301984221549248,0.6842596469817785,0.6208622077509293,0.5234822761202595,0.4426146127441655,0.3951700255896555,0.3181557720365586,0.2729732523861282
전북특별자치도 김제시,0.07031722948911305,0.09676374490484799,0.10160269265667901,0.015135416861746936,0.014619205312172381,0.01680436675269885,0.04275880613835543,0.2522253335329816,0.17215433634774213
전북특별자치도 남원시,0.20027203170062785,0.1933373537587039,0.15383473362406877,0.1552900477008156,0.08633137708231768,0.1250842266542912,0.06001052078134443,0.027227713081902763,0.04051719671667835
전북특별자치도 무주군,0.08252515471501096,0.0644774071433298,0.11700056912394621,0.10182430675572306,0.05817167731663685,0.06914555119023141,0.06164748231728226,0.11067054579047221,0.09959644803094372
전북특별자치도 부안군,0.08260066556152984,0.2040228226703588,0.03221992675030316,-0.10401551787421737,-0.0471364394007002,-0.04255230232546964,-0.04662169254996375,0.04938978875152636,-0.0049714561689076855
전북특별자치도 순창군,0.136377081323048,0.061995639407250724,0.0720772489509525,0.004694310680600708,-0.11411461496106232,-0.04572267772301822,-0.14167360992697092,0.16181003097955238,0.21004160024588658
전북특별자치도 완주군,0.7913203947137987,0.4213233988467491,0.4274767441665056,0.21969204053667357,0.10399610578835797,0.22087301385923164,0.23131296080965422,0.39392637663960595,0.6568241318833903
전북특별자치도 익산시,0.8224477568462696,0.7492472178510041,0.7126723337311544,0.4666562778502915,0.3646089349520187,0.3032582406170799,0.29857072734397355,0.24754063127591744,0.20929280763429225
전북특별자치도 임실군,0.21914004599349818,0.11460063318411133,0.12592404088298073,0.10309483679505965,-0.15078136508968404,-0.350991309967945,-0.05430170446243538,0.08065434766160198,-0.0530910800742754
전북특별자치도 장수군,0.15720416850444716,0.3290132460547588,-0.13130202899198215,0.2520230014080644,-0.1791054913346999,-0.028137218199620617,-0.025766215301221564,-0.0033667236964277925,-0.02748038911804606
전북특별자치도 전주시,1.8243472398317206,1.6767745721708855,1.458810594719097,1.3645326644567646,1.2211936707157574,1.067117367928415,0.9249706938066836,0.7476404960196338,0.58810454642367
전북특별자치도 정읍시,0.18636967327858842,0.2091457919362183,0.16829485060108076,0.12184651457001328,0.08952992890683069,0.06167236229703783,0.06799396553580177,0.08594063612104992,0.06584207209512664
전북특별자치도 진안군,0.05928680183277906,0.10417059902327301,0.24397500618912593,0.012611358866971713,0.03519662208675141,0.0033054305534124043,0.013071280119709337,-0.005220999423156479,0.14751838199989292
제주특별자치도,1.356678256948242,1.302387769609075,1.2319944071651856,1.1187514876006048,0.9588827123074851,0.84736042537142,0.7726499413343452,0.6889640593495794,0.5468320430712811
제주특별자치도 서귀포시,0.8317692020679924,0.8179125284172639,0.8346814075208815,0.6608179353276538,0.508148865816631,0.4577270877316977,0.48017129838696776,0.4295831187587752,0.28843407599438875
제주특별자치도 제주시,1.722251909989231,1.6361066837356766,1.5071932047800376,1.411699003782926,1.2375582833161973,1.0888848031847966,0.9632769332969816,0.8547063759438592,0.703050901018776
충청남도,0.7861311297459856,0.7674828875328231,0.7246126647194024,0.6395535798838674,0.5343203651003734,0.4698819795754587,0.4485812747821844,0.43541866418272523,0.40420061537239776
충청남도 계룡시,3.9124743234636066,3.5552126863127476,3.151104794561221,2.504200457024904,1.9465910372358326,1.634021061312348,1.485324343160772,1.3750893218210498,1.3288431991009644
충청남도 공주시,0.19719213181041265,0.24036273327628035,0.2025230892423583,0.21897080340861166,0.16595899965190336,0.0759756404439559,0.13100286973638012,0.17910582733250763,0.16324134483198413
충청남도 금산군,0.16644990224591197,0.15634367444243458,0.04851467353516782,0.05807935036313781,-0.012937600637897992,0.008895648255691557,0.033772778885992984,0.12485981713692737,0.2107849164137555
충청남도 논산시,0.29152972364653473,0.2270556027441814,0.220400576697382,0.11501723381921383,0.13164565943831502,0.06092814018478776,0.08234365787477377,0.07117988494831406,0.0009053144373554478
충청남도 당진시,0.7440730053155037,0.6956165383386297,0.6157852329044827,0.5579852360272332,0.4450738507771264,0.3874664325673552,0.43480024528266714,0.43694447589922664,0.4372073439881401
충청남도 보령시,0.3627010901359951,0.2346492055924446,0.23268423998127927,0.16491728488595492,0.16089527163357953,0.13862818071729974,0.0767699324531621,0.098240507803605,0.05581636085413673
충청남도 부여군,0.104862602057986,0.0449725325134077,0.016236386511359155,0.03096138571298629,-0.041576572885683116,-0.05820438381423138,-0.03575172666737024,-0.019962830830693182,-0.04575211408959372
충청남도 서산시,0.8510037242212019,0.7185166388913393,0.6836512332742425,0.6874272893230003,0.5500896194899084,0.5055572240780033,0.47068174254016903,0.37566495514333326,0.3238742329805048
충청남도 서천군,0.03096910701057827,0.023329676204663835,0.006468253563397905,-0.0921390165072861,-0.0831625376747977,-0.03379075623597492,-0.026329873625882037,0.06210651444341622,0.009171693961676143
충청남도 아산시,1.9529343361561833,1.8732499044938025,1.8119477437313316,1.524231878558515,1.370217416173929,1.204468686885035,1.2964768794829828,1.287714402362821,1.2401074820700324
충청남도 예산군,0.03714006360453845,-0.07533657035227792,0.07413388198220357,0.1766377101553807,0.07043977709496144,0.028504234737359413,0.039992172746001545,0.2821152419302636,0.30303287121989986
충청남도 천안시,3.6644197108030894,3.530598247040254,3.2079155145401743,2.9662867697010675,2.564292361256537,2.2093915202421868,1.8624318235120922,1.6005673705779841,1.3513571435962632
충청남도 청양군,0.24168423264481126,0.26510246911464985,0.22388585052034077,0.02580296387720466,-0.007101478351796919,-0.07288318042822312,0.04202871721728181,0.1332014969270861,0.16170091716509752
충청남도 태안군,0.32964576681335217,0.25268759574446686,0.20735882547838547,0.07002914766110353,0.09117634849800414,0.0723182737114472,0.04959524669446631,0.15100998039709967,0.05787404557792739
충청남도 홍성군,0.5882767312581592,0.74345715584611,0.503496179102024,0.2876267570743423,0.25227693279961794,0.24445076464057516,0.2122322484882564,0.14988446643878395,0.190854605411431
충청북도,0.9868032163523649,0.9394101476718821,0.8154710429045836,0.7404572984762369,0.6390449388508647,0.5564414280039642,0.4883101543888565,0.443080680877801,0.3847943510223867
충청북도 괴산군,0.2500175067927711,0.20265601229458313,0.17810381434125994,0.18043838171114357,0.13866452900951712,0.15970903246135984,-0.07417484890986173,-0.09275227455830065,0.0534073976359551
충청북도 단양군,0.169283165206637,0.13846349701990862,0.13177121898275784,0.21455826264606132,0.003853097870266123,-0.06421382903895637,-0.06025934237559469,-0.009309133915318707,0.14157749426200103
충청북도 보은군,0.19287738495559287,0.15197295207740863,0.11912775674648876,0.050312779217171213,-0.06920144159334432,0.01443169580385481,0.038723864884276586,0.10325018276703282,0.020061002123435978
충청북도 영동군,0.20592824520818992,0.1884806241759857,0.13374727891960636,0.07744384007463273,-0.004465349037884411,-0.08075210218566908,-0.15424616852675915,0.019265434684633244,0.002257922163593336
충청북도 옥천군,0.2485872963971352,0.21229427670168466,0.12506070737824188,0.1568240389930503,0.11666906727247438,0.08446345603953556,0.152630746112386,0.09672676951723469,0.04368919557127847
충청북도 음성군,0.6625011710996592,0.6682125233440808,0.44261978187459283,0.2994689382120622,0.2880076973124567,0.14750522010289907,0.21825819293673981,0.2647302890589379,0.14372471680780025
충청북도 제천시,0.5849952663949483,0.6000492394892003,0.4981920696916875,0.375709618307554,0.33941409891118,0.2264443635413977,0.212089046758668,0.24132264698046252,0.17901123289659127
충청북도 증평군,1.4373833198513473,1.0970988236335137,0.942795508788512,0.5975904651704705,0.6453673033867466,0.4145451966208976,0.37491888686998676,0.6439673212018832,0.4217232921708229
충청북도 진천군,0.9818034501768189,0.896069876492903,1.0648107011118193,1.0884513182504518,0.926369519383337,0.8616262382216358,0.7434834936442202,0.6366717645498916,0.5051739475793926
충청북도 청주시,2.3329718516471902,2.1760351197861327,1.880832934722077,1.6753498743153261,1.4590234272428337,1.287068836567658,1.1275248616004556,0.9759390977254784,0.8560481959962523
충청북도 충주시,0.713414573781605,0.6992673542896669,0.5949086028738945,0.6066612797407085,0.47365116545998087,0.3868245065608546,0.34558132142688336,0.29497089979379326,0.2748726379650533
