,행정구역,2015,2016,2017,2018,2019,2020,2021
188,전라남도 신안군,0.031860101963468654,-0.01377809099216111,-0.00588084736485138,-0.052943896093604705,-0.1113968235560161,-0.19065971046785485,0.016329529156284456
189,전라남도 여수시,0.7976930156795098,0.7004949543649623,0.5804128087959776,0.4921289144853609,0.49554196575273035,0.3681433314596729,0.30617299439126283
190,전라남도 영광군,0.11563399607594028,0.08869468059976486,0.0345748169376235,0.058763280366280146,0.09495766126852342,-0.01057611233032918,-0.022032545274759355
191,전라남도 영암군,0.1292222376570698,0.04858235132438657,-0.0139839456434116,0.054417558274881,0.16633835082915693,0.03561070428209234,0.08533467459947544
192,전라남도 완도군,0.13893059320092474,0.06360092586916019,0.04188534902221714,0.013280269567903125,-0.03996258250160102,-0.01649076474357511,-0.1164583120830031
193,전라남도 장성군,0.1790835447798139,0.11738822041291064,0.17255509388175946,0.10803852053952574,0.14412216923823526,-0.06699601675584602,0.0013418083646670603
194,전라남도 장흥군,0.215535206053176,-0.38497254216854154,0.04567582763974573,-0.031015092191739382,-0.051953033262295334,-0.07247267676228199,-0.17650533117919204
195,전라남도 진도군,0.06626576087716028,0.042117994888625665,0.06497719056552628,-0.005781587442365635,-0.02738165877161282,0.29568276660183623,-0.17399472905725338
196,전라남도 함평군,0.0872778509372439,0.005951271934514779,0.12912405588637793,-0.09842529179028753,-0.025538288359637368,-0.1055674847796789,-0.02557101198191545
197,전라남도 해남군,0.0288737664554697,-0.0256630578988592,-0.09466835532824053,-0.11289160623461154,-0.09036905423725827,-0.09324979332506672,-0.055360739763712835
198,전라남도 화순군,0.18003739074842318,0.23188765739145523,0.19452014460539507,0.16271112674317081,0.047084765347621765,0.19326350527905886,0.2583519731543553
199,전북특별자치도,0.6041819014435723,0.5537712851890226,0.48568017271209923,0.4107276468381647,0.3549355993624147,0.3204273068005199,0.28743379689200393
200,전북특별자치도 고창군,0.1689146238156742,0.23756102310613253,0.16324225212147908,-0.34482239548806337,-0.12558117432992277,-0.02609464696558026,-0.024215919764129054
201,전북특별자치도 군산시,0.934026043452818,0.8301984221549248,0.6842596469817785,0.6208622077509293,0.5234822761202595,0.4426146127441655,0.3951700255896555
202,전북특별자치도 김제시,0.07031722948911305,0.09676374490484799,0.10160269265667901,0.015135416861746936,0.014619205312172381,0.01680436675269885,0.04275880613835543
203,전북특별자치도 남원시,0.20027203170062785,0.1933373537587039,0.15383473362406877,0.1552900477008156,0.08633137708231768,0.1250842266542912,0.06001052078134443
204,전북특별자치도 무주군,0.08252515471501096,0.0644774071433298,0.11700056912394621,0.10182430675572306,0.05817167731663685,0.06914555119023141,0.06164748231728226
205,전북특별자치도 부안군,0.08260066556152984,0.2040228226703588,0.03221992675030316,-0.10401551787421737,-0.0471364394007002,-0.04255230232546964,-0.04662169254996375
206,전북특별자치도 순창군,0.136377081323048,0.061995639407250724,0.0720772489509525,0.004694310680600708,-0.11411461496106232,-0.04572267772301822,-0.14167360992697092
207,전북특별자치도 완주군,0.7913203947137987,0.4213233988467491,0.4274767441665056,0.21969204053667357,0.10399610578835797,0.22087301385923164,0.23131296080965422
208,전북특별자치도 익산시,0.8224477568462696,0.7492472178510041,0.7126723337311544,0.4666562778502915,0.3646089349520187,0.3032582406170799,0.29857072734397355
209,전북특별자치도 임실군,0.21914004599349818,0.11460063318411133,0.12592404088298073,0.10309483679505965,-0.15078136508968404,-0.350991309967945,-0.05430170446243538
210,전북특별자치도 장수군,0.15720416850444716,0.3290132460547588,-0.13130202899198215,0.2520230014080644,-0.1791054913346999,-0.028137218199620617,-0.025766215301221564
211,전북특별자치도 전주시,1.8243472398317206,1.6767745721708855,1.458810594719097,1.3645326644567646,1.2211936707157574,1.067117367928415,0.9249706938066836
212,전북특별자치도 정읍시,0.18636967327858842,0.2091457919362183,0.16829485060108076,0.12184651457001328,0.08952992890683069,0.06167236229703783,0.06799396553580177
213,전북특별자치도 진안군,0.05928680183277906,0.10417059902327301,0.24397500618912593,0.012611358866971713,0.03519662208675141,0.0033054305534124043,0.013071280119709337
214,제주특별자치도,1.356678256948242,1.302387769609075,1.2319944071651856,1.1187514876006048,0.9588827123074851,0.84736042537142,0.7726499413343452
215,제주특별자치도 서귀포시,0.8317692020679924,0.8179125284172639,0.8346814075208815,0.6608179353276538,0.508148865816631,0.4577270877316977,0.48017129838696776
216,제주특별자치도 제주시,1.722251909989231,1.6361066837356766,1.5071932047800376,1.411699003782926,1.2375582833161973,1.0888848031847966,0.9632769332969816
217,충청남도,0.7861311297459856,0.7674828875328231,0.7246126647194024,0.6395535798838674,0.5343203651003734,0.4698819795754587,0.4485812747821844
218,충청남도 계룡시,3.9124743234636066,3.5552126863127476,3.151104794561221,2.504200457024904,1.9465910372358326,1.634021061312348,1.485324343160772
219,충청남도 공주시,0.19719213181041265,0.24036273327628035,0.2025230892423583,0.21897080340861166,0.16595899965190336,0.0759756404439559,0.13100286973638012
220,충청남도 금산군,0.16644990224591197,0.15634367444243458,0.04851467353516782,0.05807935036313781,-0.012937600637897992,0.008895648255691557,0.033772778885992984
221,충청남도 논산시,0.29152972364653473,0.2270556027441814,0.220400576697382,0.11501723381921383,0.13164565943831502,0.06092814018478776,0.08234365787477377
222,충청남도 당진시,0.7440730053155037,0.6956165383386297,0.6157852329044827,0.5579852360272332,0.4450738507771264,0.3874664325673552,0.43480024528266714
223,충청남도 보령시,0.3627010901359951,0.2346492055924446,0.23268423998127927,0.16491728488595492,0.16089527163357953,0.13862818071729974,0.0767699324531621
224,충청남도 부여군,0.104862602057986,0.0449725325134077,0.016236386511359155,0.03096138571298629,-0.041576572885683116,-0.05820438381423138,-0.03575172666737024
225,충청남도 서산시,0.8510037242212019,0.7185166388913393,0.6836512332742425,0.6874272893230003,0.5500896194899084,0.5055572240780033,0.47068174254016903
226,충청남도 서천군,0.03096910701057827,0.023329676204663835,0.006468253563397905,-0.0921390165072861,-0.0831625376747977,-0.03379075623597492,-0.026329873625882037
227,충청남도 아산시,1.9529343361561833,1.8732499044938025,1.8119477437313316,1.524231878558515,1.370217416173929,1.204468686885035,1.2964768794829828
228,충청남도 예산군,0.03714006360453845,-0.07533657035227792,0.07413388198220357,0.1766377101553807,0.07043977709496144,0.028504234737359413,0.039992172746001545
229,충청남도 천안시,3.6644197108030894,3.530598247040254,3.2079155145401743,2.9662867697010675,2.564292361256537,2.2093915202421868,1.8624318235120922
230,충청남도 청양군,0.24168423264481126,0.26510246911464985,0.22388585052034077,0.02580296387720466,-0.007101478351796919,-0.07288318042822312,0.04202871721728181
231,충청남도 태안군,0.32964576681335217,0.25268759574446686,0.20735882547838547,0.07002914766110353,0.09117634849800414,0.0723182737114472,0.04959524669446631
232,충청남도 홍성군,0.5882767312581592,0.74345715584611,0.503496179102024,0.2876267570743423,0.25227693279961794,0.24445076464057516,0.2122322484882564
233,충청북도,0.9868032163523649,0.9394101476718821,0.8154710429045836,0.7404572984762369,0.6390449388508647,0.5564414280039642,0.4883101543888565
234,충청북도 괴산군,0.2500175067927711,0.20265601229458313,0.17810381434125994,0.18043838171114357,0.13866452900951712,0.15970903246135984,-0.07417484890986173
235,충청북도 단양군,0.169283165206637,0.13846349701990862,0.13177121898275784,0.21455826264606132,0.003853097870266123,-0.06421382903895637,-0.06025934237559469
236,충청북도 보은군,0.19287738495559287,0.15197295207740863,0.11912775674648876,0.050312779217171213,-0.06920144159334432,0.01443169580385481,0.038723864884276586
237,충청북도 영동군,0.20592824520818992,0.1884806241759857,0.13374727891960636,0.07744384007463273,-0.004465349037884411,-0.08075210218566908,-0.15424616852675915
238,충청북도 옥천군,0.2485872963971352,0.21229427670168466,0.12506070737824188,0.1568240389930503,0.11666906727247438,0.08446345603953556,0.152630746112386
239,충청북도 음성군,0.6625011710996592,0.6682125233440808,0.44261978187459283,0.2994689382120622,0.2880076973124567,0.14750522010289907,0.21825819293673981
240,충청북도 제천시,0.5849952663949483,0.6000492394892003,0.4981920696916875,0.375709618307554,0.33941409891118,0.2264443635413977,0.212089046758668
241,충청북도 증평군,1.4373833198513473,1.0970988236335137,0.942795508788512,0.5975904651704705,0.6453673033867466,0.4145451966208976,0.37491888686998676
242,충청북도 진천군,0.9818034501768189,0.896069876492903,1.0648107011118193,1.0884513182504518,0.926369519383337,0.8616262382216358,0.7434834936442202
243,충청북도 청주시,2.3329718516471902,2.1760351197861327,1.880832934722077,1.6753498743153261,1.4590234272428337,1.287068836567658,1.1275248616004556
244,충청북도 충주시,0.713414573781605,0.6992673542896669,0.5949086028738945,0.6066612797407085,0.47365116545998087,0.3868245065608546,0.34558132142688336
